New Jersey School Directory
Non-Public Schools
County Code,District Code,School Code,School Name,Address1,Address2,City,State,Zip,Mail Addr1,Mail Addr2,Mail City,Mail State,Mail Zip,Phone,Contact Name,Contact Title,Contact Email,Profit,Pub. Sch. Dist.
"=""30""","=""2066""","=""16Z""",Mesivta Ner Moshe,82 Oak St.,,Lakewood,NJ,"=""08701""",140 Powderhorn Dr.,,Lakewood,NJ,"=""08701""","=""(917)374-2926""",Joshua Sukenik,Dean,mesivtanermoshe@gmail.com,"NOT-FOR-PROFIT"""
"=""30""","=""1326""","=""00B""",Mesivta Nezer Hatorah,301 Essex Ave.,,Lakewood,NJ,"=""08701""",11 Kielt Way,,Lakewood,NJ,"=""08701""","=""(732)363-0800 Ext 2""",Rabbi Aryeh Brodsky,Executive Director,abrodsky@mnhmj.org,"NOT-FOR-PROFIT"""
"=""30""","=""2078""","=""17L""",Mesivta of Central Jersey,1112 Vermont Avenue,,Lakewood,NJ,"=""08701""",22 Newberry Court,,Lakewood,NJ,"=""08701""","=""(732)779-1394""",Shmuel Pepper,Dean,mesivtaofcentraljersey@gmail.com,"NOT-FOR-PROFIT"""
"=""32""","=""1039""","=""53J""",Mesivta Of Clifton,338 Delawanna avenue,,CLIFTON,NJ,"=""07014""",338 Delawanna avenue,,CLIFTON,NJ,"=""07014""","=""(973)779-4800""",Rabbi Baruch Gopin,Principal,bgopin@mesivtaclifton.org,"NOT-FOR-PROFIT"""
"=""30""","=""0711""","=""55G""",Mesivta Of Eatontown,1300 NEW HAMPSHIRE AVE,,LAKEWOOD,NJ,"=""08701""",1300 NEW HAMPSHIRE AVE,,LAKEWOOD,NJ,"=""08701""","=""(732)415-8578x3""",Sender Kaszirer,Principal,rabbisyk1@gmail.com,"NOT-FOR-PROFIT"""
"=""30""","=""1829""","=""07C""",Mesivta of Lakewood,801 West Kennedy Blvd,,Lakewood,NJ,"=""08701""",PO Box 1398,,Lakewood,NJ,"=""08701""","=""(732)367-5508""",Abraham Bursztyn,Administrator,chederbt@gmail.com,"NOT-FOR-PROFIT"""
"=""30""","=""1789""","=""05J""",Mesivta Ohr Chaim Meir,1065 W Cross Street,,Lakewood,NJ,"=""08701""",126 Columbus Ave S.,,Lakewood,NJ,"=""08701""","=""(732)865-0201""",Hillel Neuhaus,administrator,mesivtaocm@gmail.com,"NOT-FOR-PROFIT"""
"=""30""","=""1954""","=""12C""",Mesivta Ohr Yisrael,975 West Cross St,,Lakewood,NJ,"=""08701""",975 West Cross St.,,Lakewood,NJ,"=""08701""","=""(732)363-3192""",Vivian Friedman,Administrator,administrative@moynj.org,"NOT-FOR-PROFIT"""
"=""30""","=""1395""","=""14K""",Mesivta Shaar Hatorah,425 Chestnut Street,,Lakewood,NJ,"=""08701""","418 Clifton Ave., suite 100",,Lakewood,NJ,"=""08701""","=""(848) 240-5256""",Avrumi Fischer,Adminstrator,mesivtashaarhatorah@gmail.com,"NOT-FOR-PROFIT"""
"=""30""","=""1698""","=""18Y""",Mesivta Sharei Torah,87 Lucy Road,,Lakewood,NJ,"=""08701""",51 Turin Ave.,,Lakewood,NJ,"=""08701""","=""(347) 385-4057""",Gershon Eisentein,Adminstrator,mesivtast@gmail.com,"NOT-FOR-PROFIT"""
"=""30""","=""1671""","=""25C""",Mesivta Shevet Halevi,71 Cushman St.,,Lakewood,NJ,"=""08701""",100 Mulford St.,,Lakewood,NJ,"=""08701""","=""(347)277-8751""",Moshe Sicherman,Trustee,mesivtashevethalevi@gmail.com,"NOT-FOR-PROFIT"""
"=""30""","=""2176""","=""27F""",Mesivta Tiferes Hatalmud,41 Henry Street,,Lakewood,NJ,"=""08701""",41 Henry Street,,Lakewood,NJ,"=""08701""","=""(347)452-9635""",Moshe Schlessinger,Dean,mthtuition@gmail.com,"NOT-FOR-PROFIT"""
"=""32""","=""1056""","=""68J""",Mesivta Tiferes Rav Zvi Aryeh Zemel,15 TEMPLE PLACE,,PASSAIC,NJ,"=""07055""",59 Dakota Street,,PASSAIC,NJ,"=""07055""","=""(973)5940100""",Mrs. Esther Breslauer,Office Administrator,office@mesivtapassaic.org,"NOT-FOR-PROFIT"""
"=""30""","=""0943""","=""67I""",Mesivta Torah Temimah Of Lakewood,1727 Lanes Mill Rd.,,LAKEWOOD,NJ,"=""08701""",1727 Lanes Mill Rd.,,LAKEWOOD,NJ,"=""08701""","=""(732)367-5003""",Yisroel Dov Rayman,Administrator,mesivtatorahtemima@gmail.com,"NOT-FOR-PROFIT"""
"=""32""","=""2103""","=""19N""",Mesivta Toras Maier,35 Brook Ave.,,Passaic,NJ,"=""07055""",19 Belmont Place,,Passaic,NJ,"=""07055""","=""718-877-7579""",Avraham Lehmann,Director,aslehmann@torasmaier.org,"NOT-FOR-PROFIT"""
"=""24""","=""0624""","=""75F""",Metuchen Christian Academy,130 Whitman Avenue,,METUCHEN,NJ,"=""08840""",130 Whitman Ave,,METUCHEN,NJ,"=""08840""","=""(732)549-7854""",Susan Howarth,Principal,showarth@metuchenag.org,"NOT-FOR-PROFIT"""
"=""18""","=""0491""","=""52E""",Miftaahul Uloom School,501 15TH STREET,,UNION CITY,NJ,"=""07087""",501 15TH STREET,,UNION CITY,NJ,"=""07087""","=""(201)223-9920""",Khuloud Jaludi,PRINCIPAL,principal@muanj.org,"NOT-FOR-PROFIT"""
"=""26""","=""2134""","=""25R""",Millstone Montessori Family School,350 Rike Drive,,Millstone Twp,NJ,"=""08535""",350 Rike Drive,,Millstone Twp,NJ,"=""08535""","=""(609)371-9300""",Roxana Escamilla,Director,roxana@montessorifamilyschool.com,"FOR-PROFIT"""
"=""26""","=""0819""","=""54H""",Monmouth Montessori Academy,2307 Railroad Ave.,,Spring Lake Heights,NJ,"=""07762""",2307 Railroad Ave.,,Spring Lake Heights,NJ,"=""07762""","=""(917)3195955 x000""",Lisa A Viola,Director,lisadesmond1@hotmail.com,"FOR-PROFIT"""
"=""14""","=""0363""","=""34D""",Montclair Cooperative School,65 CHESTNUT ST,,MONTCLAIR,NJ,"=""07042""",65 CHESTNUT STREET,,MONTCLAIR,NJ,"=""07042""","=""(973)783-4955 x 416""",Ana Younghusband,Head of School,anay@montclaircoop.org,"NOT-FOR-PROFIT"""
"=""14""","=""0361""","=""32D""",Montclair Kimberley Academy,201 VALLEY ROAD,,MONTCLAIR,NJ,"=""07042""",201 VALLEY ROAD,,MONTCLAIR,NJ,"=""07042""","=""(973)746-9800""",Nigel Furlonge,HEAD OF SCHOOL,nfurlonge@mka.org,"NOT-FOR-PROFIT"""
"=""06""","=""0179""","=""66B""",Montessori Academy Delran,260 CONROW ROAD,,DELRAN,NJ,"=""08075""",PO Box 1145,,DELRAN,NJ,"=""08075""","=""(856) 461-2121""",Jennie Keith,School Head,miss.jennie@manj.org,"NOT-FOR-PROFIT"""
"=""28""","=""0839""","=""72H""","Montessori Children's Academy, The",286 MAIN STREET,,CHATHAM,NJ,"=""07928""",286 Main Street,,CHATHAM,NJ,"=""07928""","=""(973)665-0071""",Lori Hnatov,Senior Director,lhnatov@njmca.me,"FOR-PROFIT"""
"=""28""","=""0879""","=""09I""","Montessori Children's Academy, The",144 Ridgedale Ave.,,Florham Park,NJ,"=""07932""",144 Ridgedale Ave.,,Florham Park,NJ,"=""07932""","=""(973)3772560""",Jessica DeJong,Director,jdejong@njmca.me,"FOR-PROFIT"""
"=""14""","=""0355""","=""26D""","Montessori Childrens Academy Of Short Hills, The",200 HARTSHORN DRIVE,,SHORT HILLS,NJ,"=""07078""",200 Hartshorn Drive,,SHORT HILLS,NJ,"=""07078""","=""(973)258-1400""",Sherrie Golfaro,Director,sgalofaro@njmca.me,"FOR-PROFIT"""
"=""26""","=""0731""","=""72G""",Montessori Enrichment Center,115 KENT ROAD,,HOWELL,NJ,"=""07731""",PO BOX 546,,HOWELL,NJ,"=""07731""","=""(732)364-2244""",Raji Krishnaswamy,Owner,montessorictr@aol.com,"FOR-PROFIT"""
"=""26""","=""1352""","=""00Z""",MONTESSORI FAMILY SCHOOL,"350 Rike Dr. ",,Millstone,NJ,"=""08535""","350 Rike Dr. ",,Millstone,NJ,"=""08535""","=""(609)371-9300""",Roxana Escamilla,Director,roxana@montessorifamilyschool.com,"FOR-PROFIT"""
"=""04""","=""0157""","=""45B""","Montessori House School, The",426 KNICKERBOCKER ROAD,,TENAFLY,NJ,"=""07670""",426 KNICKERBOCKER ROAD,,TENAFLY,NJ,"=""07670""","=""(201)816-8343""",Maria Morningstar,Director,office@themontessorihouse.com,"FOR-PROFIT"""
"=""04""","=""0133""","=""22B""",Montessori Learning Center,205 Franklin Ave,,RIDGEWOOD,NJ,"=""07450""",205 Franklin Avenue,,RIDGEWOOD,NJ,"=""07450""","=""(201)445-0232""",Maeve Manning,Owner,montessorirgd@me.com,"FOR-PROFIT"""
"=""24""","=""2206""","=""28K""",Montessori Matters School,111 Sutton Lane,,Pisctaway,NJ,"=""08854""",111 Sutton Lane,,Pisctaway,NJ,"=""08854""","=""(732) 531-7357""",Cynthia Giannakopoulos,Director,cynthia.gianna@montessorimattersnj.com,"FOR-PROFIT"""
"=""24""","=""0583""","=""38F""",Montessori Preschool Academy,2674 B1 ROUTE 130 N.,,CRANBURY,NJ,"=""08512""",2674 B1 ROUTE 130 N.,,CRANBURY,NJ,"=""08512""","=""(609)409-9300""","Irene ,Pakis",Director,montessoriabc123@aol.com,"NOT-FOR-PROFIT"""
"=""06""","=""1814""","=""06M""",Montessori Seeds Of Education,631 Chester Ave.,,Moorestown,NJ,"=""08057""",631 Chester Ave.,,Moorestown,NJ,"=""08057""","=""(609)832-2546""",Matthew Simberg,Head of School,msimberg@montessoriseeds.com,"NOT-FOR-PROFIT"""
"=""36""","=""2027""","=""15P""",Montgomery Montessori School,12 Vreeland Dr.,,Skillman,NJ,"=""08558""",12 Vreeland Dr.,,Skillman,NJ,"=""08558""","=""(609)252-9696""",Nina Masaun,Owner,admin@montgomerymontessori.org,"NOT-FOR-PROFIT"""
"=""06""","=""0196""","=""80B""",Moorestown Friends School,110 EAST MAIN STREET,,MOORESTOWN,NJ,"=""08057""",110 EAST MAIN STREET,,MOORESTOWN,NJ,"=""08057""","=""(856)235-2900""",JULIA DE LA TORRE,HEAD OF SCHOOL,JDELATORRE@MFRIENDS.ORG,"NOT-FOR-PROFIT"""
"=""30""","=""1773""","=""04N""",Moreshes By,140 Lehigh Ave,Ste 322,LAKEWOOD,NJ,"=""08701""",140 Lehigh Ave,ste. 322,LAKEWOOD,NJ,"=""08701""","=""(732)987-5773""",Tzvi Perlstein,Administrator,office@moreshes.org,"NOT-FOR-PROFIT"""
"=""04""","=""0042""","=""39A""",Moriah School,53 S WOODLAND STREET,,ENGLEWOOD,NJ,"=""07631""",53 South Woodland Street,,ENGLEWOOD,NJ,"=""07631""","=""(201)567-0208x329""",Rivkie Gunsburg,Director of Finance,rgunsburg@moriahschool.org,"NOT-FOR-PROFIT"""
"=""28""","=""0848""","=""80H""",Morris Catholic High School,200 MORRIS AVE,,DENVILLE,NJ,"=""07834""",200 Morris Avenue,,DENVILLE,NJ,"=""07834""","=""(973)627-6674""",Peter Clarke,Principal,frpclarke@morriscatholic.org,"NOT-FOR-PROFIT"""
"=""28""","=""0877""","=""07I""",Morristown Beard School,70 WHIPPANY ROAD,,MORRISTOWN,NJ,"=""07960""",70 WHIPPANY ROAD,,MORRISTOWN,NJ,"=""09760""","=""(973)539-3032 x575""",Chance Van Sciver,Chief Financial & Operating Officer,cvansciver@mbs.net,"NOT-FOR-PROFIT"""
"=""40""","=""2185""","=""27Q""",Mosdos Bobov Linden,575 Kent Place,,Linden,NJ,"=""07036""","316 Morningside ",,Linden,NJ,"=""07036""","=""(908)718-2000""",Joseph Mandelbaum,Administrator,info@mosdosbobovlinden.org,"NOT-FOR-PROFIT"""
"=""18""","=""2104""","=""19P""",Mosdos of Greenville,2737 Kennedy Blvd.,,Jersey City,NJ,"=""07305""",68 MLK Dr.,,Jersey City,NJ,"=""07305""","=""(201)350-5225""",Moshe Eidlisz,Adminstrator,moshe@mosdosog.org,"NOT-FOR-PROFIT"""
"=""18""","=""2092""","=""17Y""",Mosdos of Greenville,203 Academy St.,,Jersey City,NJ,"=""07306""",68 MLK Dr.,,Jersey City,NJ,"=""07306""","=""(201)350-5225""",Moses Eidlisz,Administrator,Moshe@mosdosog.org,"NOT-FOR-PROFIT"""
"=""18""","=""2187""","=""27S""",Mosdos Of Greenville,829 Garfield Ave.,,Jersey City,NJ,"=""07305""",106 MLK Drive,,Jersey City,NJ,"=""07305""","=""(201)350-5225""",Isaac Silberstein,Manager,isaac@mosdosog.org,"NOT-FOR-PROFIT"""
"=""18""","=""1991""","=""13J""",Mosdos of Greenville,925 West Side Ave.,,Jersey City,NJ,"=""07305""",68 MLK Dr.,,Jersey City,NJ,"=""07305""","=""(201)350-5225""",Moses Eidlisz,Administrator,Moshe@mosdosog.org,"NOT-FOR-PROFIT"""
"=""18""","=""1664""","=""24W""",Mosdos of Greenville,503-505 Ocean Ave.,,Jersey City,NJ,"=""07305""",68 MLK Dr.,,Jersey City,NJ,"=""07305""","=""(201)350-5225""",Moshe Eidlisz,Administrator,MOSHE@MOSDOSOG.ORG,"NOT-FOR-PROFIT"""
"=""40""","=""2164""","=""26V""",Mosdos Pupa Linden,1089 Cedar Avenue,,Union,NJ,"=""07083""",937 Orchard Terrace,,Linden,NJ,"=""07036""","=""(917)273-4584""",Chaim Tauber,Trustee-Adminstrator,livetaub@gmail.com,"NOT-FOR-PROFIT"""
"=""24""","=""2144""","=""26A""",Mosdos Satmar Linden,430 Market St.,,Perth Amboy,NJ,"=""08861""",430 Market St.,,Perth Amboy,NJ,"=""08861""","=""(908)645-1212""",Mr. Roth,Admin.,admin@lindenuta.org,"NOT-FOR-PROFIT"""
"=""26""","=""0733""","=""74G""",Mother Seton Academy,4219 ROUTE 9,,HOWELL,NJ,"=""07731""",4219 Rt. 9 North,,HOWELL,NJ,"=""07731""","=""(732)364-4130X221""",Dr. Karen Juliano,Principal,kjuliano@msaedu.org,"NOT-FOR-PROFIT"""
"=""40""","=""1215""","=""14L""",Mother Seton Regional H S,VALLEY ROAD,,CLARK,NJ,"=""07066""",Valley Road,,CLARK,NJ,"=""07066""","=""(732)382-1952 x 167""",Sister Jacquelyn Balasia,Principal,srjacquelyn@motherseton.org,"NOT-FOR-PROFIT"""
"=""36""","=""1189""","=""89K""",Mount Saint Mary Academy,1645 US HIGHWAY 22 W,,WATCHUNG,NJ,"=""07069""",1645 US HIGHWAY 22 W,,WATCHUNG,NJ,"=""07069""","=""(908)757-0108""","S. Lisa Gambacorto, RSM",Directress,lgambacorto@mountsaintmary.org,"NOT-FOR-PROFIT"""
"=""26""","=""0777""","=""14H""",Mountain Hill School,724 KINGS HWY EAST,,ATLANTIC HIGHLANDS,NJ,"=""07716""",724 Kings Hwy East,,ATLANTIC HIGHLANDS,NJ,"=""07716""","=""7327407317""",lauren kaiser,Owner,laurenkais6@gmail.com,"FOR-PROFIT"""
"=""14""","=""0324""","=""97C""",Mt. St. Dominic Academy,3 RYERSON AVE,,CALDWELL,NJ,"=""07006""",3 Ryerson Avenue,,CALDWELL,NJ,"=""07006""","=""(973)226-0660x1113""",Karen D'Avino,Principal,kdavino@msdacademy.org,"NOT-FOR-PROFIT"""
"=""08""","=""1806""","=""06D""",Muhammad University Of Islam No 20,1157 Haddon Ave,,Camden,NJ,"=""08103""",1157 Haddon Ave,,Camden,NJ,"=""08103""","=""(856)365-0020x006""",Chabree Muhammad,Director,mui.chabreemuhammad@ymail.com,"NOT-FOR-PROFIT"""
"=""04""","=""1381""","=""13X""",Naaleh High School for Girls,10-10 Norma Avenue,,Fair Lawn,NJ,"=""07410""",10-10 Norma Avenue,,Fair Lawn,NJ,"=""07410""","=""(201)468-8333""",Deena Kobre,Head of School,dkobre@naalehhighschool.org,"NOT-FOR-PROFIT"""
"=""30""","=""2044""","=""16E""",Nachlas Bais Yaakov Inc,213 Newport Avenue,,Lakewood,NJ,"=""08701""",213 Newport Avenue,,Lakewood,NJ,"=""08701""","=""(732)994-3935x232""",Yanky Robinson,Administrator,yr@nachlasby.com,"NOT-FOR-PROFIT"""
"=""08""","=""0277""","=""55C""",Naudain Academy,6 SCHOOLLANE,,VOORHEES,NJ,"=""08043""",6 School La.,,VOORHEES,NJ,"=""08043""","=""(856)751-1510""",Leddy Nelson,Director of Education,lnelson@naudainacademy.com,"NOT-FOR-PROFIT"""
"=""30""","=""2069""","=""17C""",Neemas Bais Yaakov,1839 New Central Avenue,,Lakewood,NJ,"=""08701""",13 California Drive,,Jackson,NJ,"=""08527""","=""(732)3986600 x1""",Mordechai Burnstein,Dean,Rabbiburnstein@Neemasby.org,"NOT-FOR-PROFIT"""
"=""30""","=""2233""","=""32M""",Ner Bais Yaakov,400 Hampshire Avenue,,Lakewood,NJ,"=""08701""",354 Marc Drive,,Toms River,NJ,"=""08753""","=""(732) 232-4855""",Rebecca Friedman,Owner,admin@nerbaisyaakov.org,"NOT-FOR-PROFIT"""
"=""30""","=""1896""","=""09X""",Nesivos Hatorah,971 Caldwell Avenue,,Lakewood,NJ,"=""08701""",971 Caldwell Avenue,,Lakewood,NJ,"=""08701""","=""(732)905-1888 x2""",Mayer Censor,Dean,office@nesivoshatorah.org,"NOT-FOR-PROFIT"""
"=""28""","=""0904""","=""32I""",Netherlands Reformed Christian,164 JACKSONVILLE ROAD,,POMPTON PLAINS,NJ,"=""07444""",164 JACKSONVILLE ROAD,,POMPTON PLAINS,NJ,"=""07444""","=""(973)628-7400""",John Van Der Brink,Principal,nrcs_office@nrcsnj.org,"NOT-FOR-PROFIT"""
"=""04""","=""1944""","=""11T""",New Beginnings At Grace Lutheran,925 5th Ave,,River Edge,NJ,"=""07661""",925 5th Ave,,River Edge,NJ,"=""07661""","=""(201)261-5415""",Christina Walsh,Director,admin@newbeginningsatgrace.com,"NOT-FOR-PROFIT"""
"=""24""","=""0606""","=""59F""",New Friends Childcare,2027 WOODBRIDGE AVE,,EDISON,NJ,"=""08817""",2027 WOODBRIDGE AVE,,EDISON,NJ,"=""08817""","=""(732)572-2022""",ELIZABETH PUSKAS,DIRECTOR,ELIZADEE57@AOL.COM,"FOR-PROFIT"""
"=""32""","=""1041""","=""54J""",New Hope School,181 Colfax Avenue,,CLIFTON,NJ,"=""07013""",822 Clifton Ave.,,CLIFTON,NJ,"=""07013""","=""(973)473-4144""",Robert Beebe,Principal,rbeebe@newhopeschoolnj.com,"NOT-FOR-PROFIT"""
"=""04""","=""0096""","=""88A""","New Jersey Japanese School, The",117 FRANKLIN AVENUE,,OAKLAND,NJ,"=""07436""",117 FRANKLIN AVENUE,,OAKLAND,NJ,"=""07436""","=""(201)405-0888""",KUMIKO KITADA,OFFICE MANAGER,KITADA@NEWJERSEYJAPANESESCHOOL.ORG,"NOT-FOR-PROFIT"""
"=""40""","=""2096""","=""18C""",New Providence Presbyterian Church School,1307 Springfield Ave.,,New Providence,NJ,"=""07974""",1307 Springfield Ave.,,New Providence,NJ,"=""07974""","=""(908)665-0951""",Lorie Agrifolio,Director,lagrifolio@thecornernj.com,"NOT-FOR-PROFIT"""
"=""26""","=""0723""","=""65G""",New School Of Monmouth County,301 MIDDLE ROAD,,HOLMDEL,NJ,"=""07733""",301 MIDDLE ROAD,,HOLMDEL,NJ,"=""07733""","=""(732)272-5680""",Alexandra Freer,Executive Director,thenewschoolofmonmouth@gmail.com,"NOT-FOR-PROFIT"""
"=""14""","=""0346""","=""18D""",Newark Academy,91 SOUTH ORANGE AVENUE,,LIVINGSTON,NJ,"=""07039""",91 SOUTH ORANGE AVENUE,,LIVINGSTON,NJ,"=""07039""","=""(973)992-7000 x310""",Sam Goldfischer,Director of Business and Finance,sgoldfischer@newarka.edu,"NOT-FOR-PROFIT"""
"=""36""","=""1884""","=""09L""",NJ Classical Academy,100 Norwood Ave,,North Plainfield,NJ,"=""07060""",217 Elmer St,Apt 1,Westfield,NJ,"=""07090""","=""(908)358-5285""",Joanne Pacotti,Founder/Director,jmpacotti@verizon.net,"NOT-FOR-PROFIT"""
"=""26""","=""0815""","=""50H""",Nj United Christian Academy,73 HOLMES MILL ROAD,,CREAMRIDGE,NJ,"=""08514""",73 Holmes Mill Road,,CREAM RIDGE,NJ,"=""08514""","=""6097382121 x301""",Brian Magie,Principal,bmagie@njuca.org,"NOT-FOR-PROFIT"""
"=""28""","=""2184""","=""27P""","NJJ Institutions ",100 International Drive,,Mount Olive,NJ,"=""07828""",102 Drakestown Road,,Hackettstown,NJ,"=""07840""","=""(844)472-0967""",Chain Kohn,Director,director@njji.org,"NOT-FOR-PROFIT"""
"=""32""","=""1061""","=""72J""",Noble Leadership Academy,1-30 Summit Ave.,,Fair Lawn,NJ,"=""07410""",1-30 Summit Ave.,,Fair Lawn,NJ,"=""07410""","=""(973)685-2550""",Amanny Khattab,Principal,Amannyk@noblela.org,"NOT-FOR-PROFIT"""
"=""24""","=""0672""","=""20G""",Noor-Ul-Iman School,4137 ROUTE 1 SOUTH,,MONMOUTH JUNCTION,NJ,"=""08852""",4137 ROUTE 1 SOUTH,,MONMOUTH JUNCTION,NJ,"=""08852""","=""(732)329-1800""","Leila Shatara ",Head of School,Headofschool@nuischool.org,"NOT-FOR-PROFIT"""
"=""24""","=""2232""","=""32L""",Noor-Ul-Iman School/Early Childhood Center,4214 US Highway 1,,Monmouth Junction,NJ,"=""08852""",4214 US Highway 1,,Monmouth Junction,NJ,"=""08852""","=""(732) 274-0159""",Tammy Elmansoury,Head of School,eccoffice-staff@nuischool.org,"NOT-FOR-PROFIT"""
"=""32""","=""2205""","=""28J""",North Jersey Talmud Torah,141 Passaic Avenue,,Passaic,NJ,"=""07055""",409 8th Street,,Lakewood,NJ,"=""08701""","=""(732) 363-1383""",Yehuda Plym,Chief Executive Officer,officenjtt@gmail.com,"NOT-FOR-PROFIT"""
"=""38""","=""1195""","=""95K""",Northwest Christian School,92 ROUTE 519,,NEWTON,NJ,"=""07860""",92 Route 519,,NEWTON,NJ,"=""07860""","=""(973)383-9713""",MaryJo Iannotta,Interim Principal,ncsoffice@ncsnj.org,"NOT-FOR-PROFIT"""
"=""04""","=""0103""","=""95A""",Notre Dame Academy,312 FIRST STREET,,PALISADES PARK,NJ,"=""07650""",312 First Strret,,PALISADES PARK,NJ,"=""07650""","=""(201)947-5262""",Eric Reid,Principal,ereid@notredameint.org,"NOT-FOR-PROFIT"""
"=""22""","=""0547""","=""06F""",Notre Dame High School,601 LAWRENCE ROAD,,LAWRENCEVILLE,NJ,"=""08648""",601 Lawrence Road,,LAWRENCEVILLE,NJ,"=""08648""","=""(609)882-7900 x125""",Michele Martinez,Principal,martinezm@ndnj.org,"NOT-FOR-PROFIT"""
"=""04""","=""0145""","=""34B""",Nursery Rhymes,141 MARKET STREET,,SADDLE BROOK,NJ,"=""07663""",141 Market Street,,SADDLE BROOK,NJ,"=""07663""","=""(201)843-8667""",Debra Latona,Director,nurseryrhymes@optonline.net,"FOR-PROFIT"""
"=""30""","=""1995""","=""13P""","O.C.E.A.N., Inc. Head Start",40 Washington St.,,Toms River,NJ,"=""08754""",P.O. Box 1029,,Toms River,NJ,"=""08754""","=""(732)244-5333""",Meg Saunders,,msaunders@oceaninc.org,"NOT-FOR-PROFIT"""
"=""26""","=""0775""","=""12H""",Oak Hill Academy,347 MIDDLETOWNLINCROFT ROAD,,LINCROFT,NJ,"=""07738""",347 Middletown-Lincroft Rd,,LINCROFT,NJ,"=""07738""","=""(732)530-1343  x1""",Joseph A. Pacelli,Headmaster,japacelli@oakhillacademy.com,"NOT-FOR-PROFIT"""
"=""40""","=""1269""","=""63L""",Oak Knoll School Of The Holy Child,44 BLACKBURN RD,,SUMMIT,NJ,"=""07901""",44 Blackburn Road,,SUMMIT,NJ,"=""07901""","=""(908)522-8110""",Jennifer Landis,Head of School,jennifer.landis@oakknoll.org,"NOT-FOR-PROFIT"""
"=""30""","=""1889""","=""09R""",Ocean County Christian Academy,1380 Old Freehold Rd,,Toms River,NJ,"=""08753""",1380 Old Freehold Rd,,Toms River,NJ,"=""08753""","=""(732)341-5005 ext.2 """,Michael de Juana,Principal,occa@ocbcministries.org,"NOT-FOR-PROFIT"""
"=""30""","=""1963""","=""12K""",Ohr Avrohom Chaim,1065 Cross Street,,Lakewood,NJ,"=""08701""",1848 New Central Ave.,,Lakewood,NJ,"=""08701""","=""(917)456-7397""",Yosef Zelinger,Dean,Yeshivaoac@gmail.com,"NOT-FOR-PROFIT"""
"=""30""","=""1001""","=""17J""",Ohr Devora (BYOC),313 3rd Street,,LAKEWOOD,NJ,"=""08701""",313 3rd Street,,LAKEWOOD,NJ,"=""08701""","=""(732)929-6111""",Ozer Babad,Head of School,rabbibabad@ohrdevora.com,"NOT-FOR-PROFIT"""
"=""04""","=""2128""","=""20L""",Ohr Yisroel of Bergen County,150 Kotte Place,,Hackensack,NJ,"=""07601""",150 Kotte Place,,Hackensack,NJ,"=""07601""","=""(516)510-2436""",Wendy Rothwachs,"Principal ",wrothwachs@ohryot.org,"NOT-FOR-PROFIT"""
"=""04""","=""2198""","=""28C""",One Christian Academy,187-199 Walnut Street,,Northvale,NJ,"=""07647""",701 Broadway,,Norwood,NJ,"=""07648""","=""(201) 600-8590""",Moses M. Yuk,President,info@njoca.org,"NOT-FOR-PROFIT"""
"=""40""","=""1271""","=""64L""",Oratory Catholic Prep,1 BEVERLY ROAD,,SUMMIT,NJ,"=""07901""",1 Beverly Road,,SUMMIT,NJ,"=""07901""","=""(908)273-1084 x125""",Robert Costello,Head of School,rcostello@oratoryprep.org,"NOT-FOR-PROFIT"""
"=""06""","=""0211""","=""94B""",Orchard Friends School,405 Linden Ave,,Riverton,NJ,"=""08077""",405 Linden Ave,,Riverton,NJ,"=""08077""","=""(856)-786-1123""",Lisa Wagner,Business Administrator,lwagner@orchardfriends.org,"NOT-FOR-PROFIT"""
"=""30""","=""0951""","=""73I""",Oros Bais Yakov,1995 RUTGERS BLVD,,LAKEWOOD,NJ,"=""08701""",1995 RUTGERS BLVD,,LAKEWOOD,NJ,"=""08701""","=""(732)370-6049""",Ephraim Birnbaum,Dean,ephraim.birnbaum@gmail.com,"NOT-FOR-PROFIT"""
"=""18""","=""0469""","=""32E""",Our Lady Of Czestochowa,248 LUIS MUNOZ MARIN BLVD.,,JERSEY CITY,NJ,"=""07302""",248 LUIS MUNOZ MARIN BLVD.,,JERSEY CITY,NJ,"=""07302""","=""(201)434-2405 X152""",Madeline Martineau,Acting Principal,martineaum@olcschool.org,"NOT-FOR-PROFIT"""
"=""06""","=""0197""","=""81B""",Our Lady Of Good Counsel,23 WEST PROSPECT AVE,,MOORESTOWN,NJ,"=""08057""",23 WEST PROSPECT AVE,,MOORESTOWN,NJ,"=""08057""","=""(856)-235-7885""",Cynthia A. Smith,PRINCIPAL,cynthiasmith@olgc.me,"NOT-FOR-PROFIT"""
"=""40""","=""1229""","=""28L""",Our Lady Of Guadalupe Academy,227 CENTRE ST,,ELIZABETH,NJ,"=""07202""",227 Centre St,,ELIZABETH,NJ,"=""07202""","=""(908)352-7419""",Patricia Cymbaluk,Principal,pcymbaluk@olgacademy.org,"NOT-FOR-PROFIT"""
"=""08""","=""0253""","=""33C""",Our Lady Of Hope Regional School,420 S BLACK HORSE PIKE,,BLACKWOOD,NJ,"=""08012""",420 S. BLACK HORSE PIKE,,BLACKWOOD,NJ,"=""08012""","=""(856)227-4442""",Elizabeth Martino,Principal,emartino@olohschool.org,"NOT-FOR-PROFIT"""
